Code_INSEE;Nom_commune;Code_postal;coordonnees_gps;Population
76612;ST MARTIN AU BOSC;76340;49.8316, 1.66867;240
76618;PETIT CAUX;76370;49.9614, 1.21911;9595
76618;PETIT CAUX;76630;49.9614, 1.21911;9595
76618;PETIT CAUX;76630;49.9614, 1.21911;9595
76619;ST MARTIN LE GAILLARD;76260;49.9748, 1.3674;299
76628;ST OUEN DU BREUIL;76890;49.6321, 1.02391;793
76632;ST PIERRE BENOUVILLE;76890;49.7384, 0.974051;367
76645;ST RIQUIER EN RIVIERE;76340;49.8845, 1.57255;162
76650;ST SAUVEUR D EMALLEVILLE;76110;49.6114, 0.306192;1208
76653;ST VAAST DIEPPEDALLE;76450;49.7576, 0.722349;362
76654;ST VAAST DU VAL;76890;49.6861, 1.00949;483
76658;ST VINCENT CRAMESNIL;76430;49.5089, 0.359849;651
76662;SASSETOT LE MALGARDE;76730;49.772, 0.895837;118
76663;SASSETOT LE MAUCONDUIT;76540;49.7994, 0.528771;1086
76663;SASSETOT LE MAUCONDUIT;76540;49.7994, 0.528771;1086
76665;SAUCHAY;76630;49.9195, 1.20514;417
76672;SERQUEUX;76440;49.6279, 1.54524;1027
76673;SERVAVILLE SALMONVILLE;76116;49.4774, 1.27093;1124
76682;SOTTEVILLE SOUS LE VAL;76410;49.3173, 1.11638;822
76688;THIERGEVILLE;76540;49.7282, 0.488103;421
76689;THIETREVILLE;76540;49.7197, 0.518166;422
76691;LE THIL RIBERPRE;76440;49.6378, 1.58;230
76695;TOCQUEVILLE LES MURS;76110;49.663, 0.50076;288
76705;TOURVILLE LA RIVIERE;76410;49.3275, 1.09185;2539
76709;LE TRAIT;76580;49.4843, 0.819211;5169
76712;LA TRINITE DU MONT;76170;49.5456, 0.557899;825
76718;VALLIQUERVILLE;76190;49.617, 0.710792;1444
76725;VATTETOT SOUS BEAUMONT;76110;49.6285, 0.449172;590
76728;LA VAUPALIERE;76150;49.4817, 0.99424;953
76730;VEAUVILLE LES QUELLES;76560;49.738, 0.711257;125
76747;VIRVILLE;76110;49.5921, 0.356256;371
76748;VITTEFLEUR;76450;49.8139, 0.637305;642
76752;YERVILLE;76760;49.6716, 0.887001;2461
77001;ACHERES LA FORET;77760;48.3485, 2.56457;1174
77002;AMILLIS;77120;48.7355, 3.13534;820
77005;ANNET SUR MARNE;77410;48.9223, 2.70855;3317
77010;AUBEPIERRE OZOUER LE REPOS;77720;48.6203, 2.90288;923
77016;BAGNEAUX SUR LOING;77167;48.2233, 2.70751;1704
66113;MONTBOLO;66110;42.4912, 2.63243;184
66133;PALAU DEL VIDRE;66690;42.5687, 2.9581;3265
66136;PERPIGNAN;66100;42.6966, 2.89937;123709
66140;PEZILLA LA RIVIERE;66370;42.7053, 2.76421;3595
66142;PLANES;66210;42.4729, 2.14557;57
66150;PRATS DE MOLLO LA PRESTE;66230;42.4202, 2.44099;1144
66153;PRUNET ET BELPUIG;66130;42.5661, 2.63306;50
66154;PUYVALADOR;66210;42.6554, 2.105;77
66159;REAL;66210;42.6408, 2.14619;64
66161;RIA SIRACH;66500;42.6129, 2.38921;1342
66174;ST FELIU D AVALL;66170;42.6727, 2.74776;2780
66191;SANSA;66360;42.6193, 2.18059;25
66195;LE SOLER;66270;42.6777, 2.79565;7772
66198;SOURNIA;66730;42.7146, 2.41455;503
66199;TAILLET;66400;42.5171, 2.67866;116
66202;TARGASSONNE;66120;42.5033, 1.98871;183
66206;LE TECH;66230;42.4415, 2.51364;106
66209;THUES ENTRE VALLS;66360;42.5041, 2.22987;37
66217;TROUILLAS;66300;42.6064, 2.82021;2010
66224;VILLELONGUE DE LA SALANQUE;66410;42.7256, 2.97746;3319
67004;SOMMERAU;67440;48.6536, 7.36691;1538
67008;ALTORF;67120;48.5247, 7.53898;1260
67010;ANDLAU;67140;48.3907, 7.38488;1824
67022;BASSEMBERG;67220;48.3359, 7.27797;262
67033;BERNOLSHEIM;67170;48.753, 7.68496;616
67034;BERSTETT;67370;48.6822, 7.63238;2471
67039;BILWISHEIM;67170;48.7101, 7.6633;446
67045;BISCHOFFSHEIM;67870;48.4855, 7.52599;3431
67048;BITSCHHOFFEN;67350;48.8628, 7.62439;460
67049;BLAESHEIM;67113;48.5022, 7.60873;1354
67056;BOOTZHEIM;67390;48.1933, 7.58948;730
67058;BOSSENDORF;67270;48.7815, 7.56734;409
67059;BOURG BRUCHE;67420;48.3588, 7.14372;479
67061;BOUXWILLER;67330;48.8173, 7.46488;4178
67063;BREITENBACH;67220;48.3745, 7.28708;701
67066;LA BROQUE;67130;48.4602, 7.17283;2815
67066;LA BROQUE;67130;48.4602, 7.17283;2815
67066;LA BROQUE;67570;48.4602, 7.17283;2815
67069;BUHL;67470;48.9173, 8.01563;529
67073;CHATENOIS;67730;48.2803, 7.38583;4217
67074;CLEEBOURG;67160;48.9954, 7.88603;718
67080;DACHSTEIN;67120;48.5536, 7.5405;1827
67086;DAUBENSAND;67150;48.3518, 7.72863;387
67089;DETTWILLER;67490;48.7608, 7.45406;2645
67096;DIMBSTHAL;67440;48.6729, 7.35415;324
67100;DONNENHEIM;67170;48.7219, 7.66278;315
67103;DOSSENHEIM SUR ZINSEL;67330;48.8141, 7.37763;1112
67107;DUNTZENHEIM;67270;48.7134, 7.54291;635
67111;DURSTEL;67320;48.891, 7.20488;415
67113;EBERBACH SELTZ;67470;48.9285, 8.06661;432
67122;WANGENBOURG ENGENTHAL;67710;48.6213, 7.30505;1385
67126;ERCKARTSWILLER;67290;48.8829, 7.35747;307
67130;ERSTEIN;67150;48.4214, 7.68524;11119
67131;ESCHAU;67114;48.4832, 7.72956;5032
97412;ST JOSEPH;97480;-21.3064, 55.6421;0
97412;ST JOSEPH;97480;-21.3064, 55.6421;0
97413;ST LEU;97424;-21.1666, 55.3331;0
97415;ST PAUL;97435;-21.0445, 55.3223;0
97416;ST PIERRE;97410;-21.3123, 55.4936;0
97416;ST PIERRE;97410;-21.3123, 55.4936;0
97417;ST PHILIPPE;97442;-21.304, 55.7455;0
97418;STE MARIE;97438;-20.9471, 55.5304;0
97421;SALAZIE;97433;-21.0469, 55.5082;0
97422;LE TAMPON;97418;-21.2233, 55.5585;0
97422;LE TAMPON;97430;-21.2233, 55.5585;0
97501;MIQUELON LANGLADE;97500;-21.2233, 55.5585;0
97502;ST PIERRE;97500;-21.2233, 55.5585;0
97603;BANDRELE;97660;-12.9305, 45.1775;0
97606;CHIRONGUI;97620;-12.9197, 45.1484;0
97608;DZAOUDZI;97615;-12.7792, 45.2823;0
97611;MAMOUDZOU;97600;-12.79, 45.1932;0
97612;MTSAMBORO;97630;-12.6875, 45.0737;0
97616;SADA;97640;-12.8612, 45.1185;0
97617;TSINGONI;97680;-12.7822, 45.1344;0
98612;SIGAVE;98620;-12.7822, 45.1344;0
98613;UVEA;98600;-12.7822, 45.1344;0
98711;ANAA;98760;-12.7822, 45.1344;0
98714;BORA BORA;98730;-12.7822, 45.1344;0
98716;FAKARAVA;98790;-12.7822, 45.1344;0
98717;FANGATAU;98766;-12.7822, 45.1344;0
98719;GAMBIER;98755;-12.7822, 45.1344;0
98719;GAMBIER;98755;-12.7822, 45.1344;0
98719;GAMBIER;98755;-12.7822, 45.1344;0
98719;GAMBIER;98792;-12.7822, 45.1344;0
98720;HAO;98790;-12.7822, 45.1344;0
98720;HAO;98790;-12.7822, 45.1344;0
98722;HITIAA O TE RA;98705;-12.7822, 45.1344;0
98723;HIVA OA;98796;-12.7822, 45.1344;0
98724;HUAHINE;98731;-12.7822, 45.1344;0
98724;HUAHINE;98731;-12.7822, 45.1344;0
98726;MAKEMO;98790;-12.7822, 45.1344;0
98726;MAKEMO;98790;-12.7822, 45.1344;0
98727;MANIHI;98770;-12.7822, 45.1344;0
98728;MAUPITI;98732;-12.7822, 45.1344;0
98728;MAUPITI;98732;-12.7822, 45.1344;0
98729;MOOREA MAIAO;98728;-12.7822, 45.1344;0
98729;MOOREA MAIAO;98728;-12.7822, 45.1344;0
98729;MOOREA MAIAO;98729;-12.7822, 45.1344;0
98729;MOOREA MAIAO;98729;-12.7822, 45.1344;0
98731;NUKU HIVA;98742;-12.7822, 45.1344;0
98739;RAIVAVAE;98750;-12.7822, 45.1344;0
98740;RANGIROA;98775;-12.7822, 45.1344;0
98740;RANGIROA;98776;-12.7822, 45.1344;0
98740;RANGIROA;98778;-12.7822, 45.1344;0
98742;REAO;98780;-12.7822, 45.1344;0
98743;RIMATARA;98752;-12.7822, 45.1344;0
98744;RURUTU;98753;-12.7822, 45.1344;0
98745;TAHAA;98733;-12.7822, 45.1344;0
98746;TAHUATA;98743;-12.7822, 45.1344;0
98749;TAKAROA;98781;-12.7822, 45.1344;0
98749;TAKAROA;98782;-12.7822, 45.1344;0
98753;TUBUAI;98754;-12.7822, 45.1344;0
98757;UA POU;98745;-12.7822, 45.1344;0
98805;DUMBEA;98839;-12.7822, 45.1344;0
98810;KAALA GOMEN;98817;-12.7822, 45.1344;0
98814;LIFOU;98820;-12.7822, 45.1344;0
98814;LIFOU;98884;-12.7822, 45.1344;0
98815;MARE;98828;-12.7822, 45.1344;0
98815;MARE;98878;-12.7822, 45.1344;0
98816;MOINDOU;98819;-12.7822, 45.1344;0
98817;LE MONT DORE;98809;-12.7822, 45.1344;0
98817;LE MONT DORE;98874;-12.7822, 45.1344;0
98821;PAITA;98890;-12.7822, 45.1344;0
98823;PONERIHOUEN;98823;-12.7822, 45.1344;0
98825;POUEMBOUT;98825;-12.7822, 45.1344;0
98831;VOH;98883;-12.7822, 45.1344;0
99138;MONACO;98000;-12.7822, 45.1344;0
2A019;ARBORI;20160;42.1278, 8.79545;55
2A056;CAMPO;20142;41.8907, 9.00099;105
61086;LES CHAMPEAUX;61120;48.8884, 0.134248;121
61092;CHANDAI;61300;48.7419, 0.744469;666
61095;LA CHAPELLE BICHE;61100;48.7129, -0.622128;536
61100;LA CHAPELLE VIEL;61270;48.71, 0.612218;283
61103;CHAUMONT;61230;48.8445, 0.338219;182
61111;COLOMBIERS;61250;48.4757, 0.0509685;352
61116;SABLONS SUR HUISNE;61110;48.3794, 0.864707;2180
61116;SABLONS SUR HUISNE;61110;48.3794, 0.864707;2180
61130;COURGEOUT;61560;48.5082, 0.490279;470
61145;DOMFRONT EN POIRAIE;61700;48.5825, -0.613982;4449
61145;DOMFRONT EN POIRAIE;61700;48.5825, -0.613982;4449
61148;DURCET;61100;48.741, -0.44175;304
61149;ECHALOU;61440;48.7223, -0.492335;394
61153;ECOUCHE LES VALLEES;61150;48.7152, -0.110794;1994
61160;FEINGS;61400;48.5434, 0.649081;211
61161;FEL;61160;48.7933, 0.111944;0
61162;LA FERRIERE AU DOYEN;61380;48.6795, 0.506168;180
61165;LA FERRIERE BOCHARD;61420;48.4161, -0.0368422;745
61167;LA FERTE EN OUCHE;61470;48.8362, 0.508545;3258
61167;LA FERTE EN OUCHE;61470;48.8362, 0.508545;3258
61168;LA FERTE MACE;61600;48.5818, -0.36688;5967
61169;FLERS;61100;48.7399, -0.56251;15272
61173;FONTENAI SUR ORNE;61200;48.7169, -0.0739483;248
61176;FRANCHEVILLE;61570;48.6383, -0.0600624;157
61181;GACE;61230;48.7902, 0.308446;1961
23053;CHARD;23700;45.9498, 2.49042;203
23058;LE CHAUCHET;23130;46.1104, 2.32893;113
23060;CHAVANAT;23250;45.9524, 1.96631;141
23062;CHENIERS;23220;46.3514, 1.82761;586
23070;CROZANT;23160;46.3823, 1.61271;472
23072;DOMEYROT;23140;46.2492, 2.14721;221
23074;LE DONZEIL;23480;46.0354, 1.98533;194
23075;DUN LE PALESTEL;23800;46.3033, 1.66218;1150
23076;EVAUX LES BAINS;23110;46.1689, 2.49933;1430
23077;FAUX LA MONTAGNE;23340;45.743, 1.93501;396
23078;FAUX MAZURAS;23400;45.9224, 1.77973;187
23080;FENIERS;23100;45.7441, 2.12615;93
23089;GENOUILLAC;23350;46.3447, 1.99348;765
23091;GIOUX;23500;45.8012, 2.11443;175
23097;ISSOUDUN LETRIEIX;23130;46.066, 2.16414;307
23109;LINARD;23220;46.3667, 1.87648;172
23127;MAUTES;23190;45.9362, 2.38523;222
23129;LA MAZIERE AUX BONS HOMMES;23260;45.8897, 2.44365;69
23131;MERINCHAL;23420;45.9084, 2.49422;772
23143;NOTH;23300;46.2422, 1.58265;527
23145;NOUHANT;23170;46.2871, 2.39209;314
23159;PUY MALSIGNAT;23130;46.0357, 2.2143;174
23167;SANNAT;23110;46.123, 2.4154;376
23169;LA SAUNIERE;23000;46.1285, 1.94134;627
23172;LA SERRE BUSSIERE VIEILLE;23190;46.056, 2.33476;125
23174;SOUMANS;23600;46.3041, 2.33116;637
23175;SOUS PARSAT;23150;46.058, 1.9789;121
23180;ST AMAND;23200;45.9769, 2.20679;504
23185;ST CHABRAIS;23130;46.1248, 2.20712;333
23206;ST LAURENT;23000;46.1609, 1.96011;699
23220;ST MEDARD LA ROCHETTE;23200;46.0221, 2.14642;600
23226;ST PARDOUX D ARNET;23260;45.8819, 2.32603;174
23238;ST QUENTIN LA CHABANNE;23500;45.8786, 2.14632;409
23243;ST SILVAIN SOUS TOULX;23140;46.2596, 2.18853;161
23245;ST SULPICE LE GUERETOIS;23000;46.202, 1.82822;2044
23247;ST VAURY;23320;46.1999, 1.74905;1894
23249;ST YRIEIX LA MONTAGNE;23460;45.8757, 2.00325;229
23250;ST YRIEIX LES BOIS;23150;46.0937, 1.9572;295
23252;TERCILLAT;23350;46.4035, 2.05486;163
23257;VALLIERE;23120;45.9069, 2.03867;764
23258;VAREILLES;23300;46.305, 1.45603;322
23264;LA VILLEDIEU;23340;45.7328, 1.89245;49
24010;ANNESSE ET BEAULIEU;24430;45.1827, 0.595337;1533
24015;AUDRIX;24260;44.8831, 0.948494;294
24021;BADEFOLS D ANS;24390;45.2289, 1.20372;434
24026;BASSILLAC;24330;45.179, 0.820957;4504
24028;BEAUMONTOIS EN PERIGORD;24440;44.7738, 0.754096;1915
24030;BEAUREGARD DE TERRASSON;24120;45.1558, 1.22862;749
24038;BERTRIC BUREE;24320;45.3091, 0.354532;469
24042;BIRAS;24310;45.2869, 0.63895;677
24043;BIRON;24540;44.6226, 0.874124;199
24044;BLIS ET BORN;24330;45.1695, 0.908123;0
24061;BOURROU;24110;45.0481, 0.604278;135
24068;LE BUISSON DE CADOUIN;24480;44.821, 0.890058;2054
24068;LE BUISSON DE CADOUIN;24480;44.821, 0.890058;2054
24071;BUSSIERE BADIL;24360;45.6446, 0.60183;402
24088;CAUSE DE CLERANS;24150;44.8733, 0.672744;353
24097;CHAMPAGNE ET FONTAINE;24320;45.4291, 0.336265;415
24098;CHAMPCEVINEL;24750;45.2212, 0.725038;2933
24099;CHAMPEAUX ET LA CHAPELLE POMMIER;24340;45.468, 0.58101;0
24104;CHANTERAC;24190;45.1674, 0.438131;633
24106;LA CHAPELLE AUBAREIL;24290;45.0105, 1.18943;541
24108;LA CHAPELLE GONAGUET;24350;45.2302, 0.619051;1085
24116;CHATRES;24120;45.1874, 1.1948;191
24120;CHERVEIX CUBAS;24390;45.2878, 1.11115;606
24121;CHOURGNAC;24640;45.2344, 1.05353;66
24127;COLY;24120;45.0865, 1.26501;226
24131;CONNEZAC;24300;45.5151, 0.530385;78
24138;COULOUNIEIX CHAMIERS;24660;45.1651, 0.687593;8640
62074;BAILLEULVAL;62123;50.2223, 2.62727;268
62078;BALINGHEM;62610;50.8614, 1.94035;1198
62080;BAPAUME;62450;50.1014, 2.85502;4250
62082;BARASTRE;62124;50.0711, 2.93896;311
62090;BEALENCOURT;62770;50.4365, 2.12585;130
62099;BEAURAINS;62217;50.2581, 2.78989;5606
62101;BEAUVOIS;62130;50.3742, 2.23431;146
62106;BELLONNE;62490;50.3006, 3.0432;226
62113;BERLES MONCHEL;62690;50.3449, 2.5259;506
62116;BERNIEULLES;62170;50.5548, 1.77251;190
62121;BEUGNATRE;62450;50.1323, 2.87602;173
62132;BILLY BERCLAU;62138;50.5196, 2.86675;4534
62133;BILLY MONTIGNY;62420;50.4152, 2.90829;8231
62140;BLEQUIN;62380;50.6645, 1.97143;514
62143;BOFFLES;62390;50.2568, 2.19943;54
62145;BOIRY NOTRE DAME;62156;50.2739, 2.94252;474
62148;BOIS BERNARD;62320;50.3775, 2.91332;838
62154;BONNIERES;62270;50.237, 2.26837;667
62155;BONNINGUES LES ARDRES;62890;50.7756, 2.02186;674
62162;BOURECQ;62190;50.5769, 2.43571;606
62164;BOURLON;62860;50.1805, 3.12077;1216
62174;BREMES;62610;50.8476, 1.95561;1306
62178;BRUAY LA BUISSIERE;62700;50.4903, 2.55205;22540
62180;BRIAS;62130;50.4112, 2.3852;311
62183;BUIRE LE SEC;62870;50.3932, 1.82312;803
62188;BURBURE;62151;50.5321, 2.46231;3015
62192;CAGNICOURT;62182;50.2082, 2.99387;437
62199;CAMBLAIN L ABBE;62690;50.3732, 2.63611;773
62201;CAMIERS;62176;50.5641, 1.61276;2707
62210;CANTELEUX;62270;50.222, 2.31307;16
62214;CARLY;62830;50.6548, 1.71112;571
49327;SAULGE L HOPITAL;49320;47.304, -0.379973;0
49335;SOEURDRES;49330;47.7409, -0.570923;0
49336;SOMLOIRE;49360;47.0353, -0.595627;925
49337;SOUCELLES;49140;47.5827, -0.425395;2618
49339;SOULAIRE ET BOURG;49460;47.5799, -0.542934;1510
49343;LA TESSOUALLE;49280;47.0081, -0.837288;3195
49353;TRELAZE;49800;47.4514, -0.473459;14390
49355;TREMENTINES;49340;47.1227, -0.801476;2963
49363;VAUCHRETIEN;49320;47.3385, -0.485142;0
49365;LES VERCHERS SUR LAYON;49700;47.147, -0.30209;0
49367;ERDRE EN ANJOU;49220;47.5882, -0.849651;5806
49367;ERDRE EN ANJOU;49220;47.5882, -0.849651;5806
49373;LYS HAUT LAYON;49310;47.1373, -0.55945;8052
50013;ANNEVILLE EN SAIRE;50760;49.6362, -1.28555;406
50020;AUDERVILLE;50440;49.7072, -1.93531;0
50027;BACILLY;50530;48.7041, -1.4326;954
50030;BARFLEUR;50760;49.6687, -1.26331;592
50058;BLAINVILLE SUR MER;50560;49.0729, -1.57174;1697
50064;LA BONNEVILLE;50360;49.3918, -1.45933;206
50076;BREHAL;50290;48.8991, -1.53298;3366
50081;BREVILLE SUR MER;50290;48.8696, -1.55888;825
50082;BRICQUEBEC EN COTENTIN;50260;49.47, -1.63262;6139
50082;BRICQUEBEC EN COTENTIN;50260;49.47, -1.63262;6139
50086;BRILLEVAST;50330;49.6252, -1.41275;336
50088;BROUAINS;50150;48.7208, -0.966953;155
50099;CARENTAN LES MARAIS;50480;49.2963, -1.25592;8505
50100;CARNET;50240;48.5049, -1.35301;0
50103;CARQUEBUT;50480;49.3744, -1.32328;340
50111;CERISY LA SALLE;50210;49.0364, -1.27127;1079
50119;LES CHAMPS DE LOSQUE;50620;49.1779, -1.22164;0
50121;LA CHAPELLE CECELIN;50800;48.8078, -1.16782;242
50129;CHERBOURG EN COTENTIN;50100;49.6334, -1.6339;83375
50129;CHERBOURG EN COTENTIN;50110;49.6334, -1.6339;83375
50129;CHERBOURG EN COTENTIN;50130;49.6334, -1.6339;83375
50139;CONDE SUR VIRE;50420;49.0541, -1.02454;4230
01143;DIVONNE LES BAINS;01220;46.3756, 6.11586;9509
01158;FARGES;01550;46.1662, 5.90019;1014
01162;FLAXIEU;01350;45.8113, 5.74459;67
01163;FOISSIAT;01340;46.3785, 5.18484;2090
01165;FRANCHELEINS;01090;46.0736, 4.81294;1579
01169;GENOUILLEUX;01090;46.1202, 4.79288;601
01172;GERMAGNAT;01250;46.3055, 5.45013;0
01175;GORREVOD;01190;46.4149, 4.95121;875
01191;IZENAVE;01430;46.0382, 5.52448;172
01193;IZIEU;01300;45.6558, 5.63909;241
01194;JASSANS RIOTTIER;01480;45.9777, 4.75985;6312
01195;JASSERON;01250;46.215, 5.31215;1787
01204;LE POIZAT LALLEYRIAT;01130;46.148, 5.71829;718
01208;LAVOURS;01350;45.8109, 5.77267;135
01212;LESCHEROUX;01560;46.4115, 5.15107;735
01215;LHOPITAL;01420;46.0238, 5.76237;48
01216;LHUIS;01680;45.7444, 5.53602;907
01219;LOMPNAS;01680;45.8106, 5.5232;169
01221;LOMPNIEU;01260;45.9691, 5.65969;114
01228;MAILLAT;01430;46.1202, 5.52854;655
01229;MALAFRETAZ;01340;46.3296, 5.14386;1193
01233;MARCHAMP;01680;45.7738, 5.54985;132
01245;BOHAS MEYRIAT RIGNAT;01250;46.1427, 5.37801;904
01249;MIRIBEL;01700;45.8442, 4.94107;9684
01254;MONTAGNAT;01250;46.1687, 5.27962;1998
01272;NEUVILLE LES DAMES;01400;46.1568, 5.00942;1523
01274;LES NEYROLLES;01130;46.1343, 5.63715;647
01279;ONCIEU;01230;45.9651, 5.47147;100
01281;ORNEX;01210;46.2775, 6.09455;4512
01282;OUTRIAZ;01430;46.0678, 5.55698;274
01285;PARCIEUX;01600;45.9184, 4.82747;1202
01291;PERREX;01540;46.2465, 4.97465;815
01295;PEYZIEUX SUR SAONE;01140;46.1226, 4.82243;664
01296;PIRAJOUX;01270;46.3858, 5.27418;400
01302;POLLIEU;01350;45.7965, 5.74795;165
01306;PONT DE VEYLE;01290;46.2637, 4.88186;1686
01318;RANCE;01390;45.9674, 4.86343;728
01325;RIGNIEUX LE FRANC;01800;45.9519, 5.16937;990
01328;ROMANS;01400;46.1238, 5.02171;601
01329;ROSSILLON;01510;45.8364, 5.59927;156
01330;RUFFIEU;01260;46.0037, 5.65322;186
01331;ST ALBAN;01450;46.0983, 5.45574;179
01333;ST ANDRE DE CORCY;01390;45.927, 4.95373;3180
01346;ST DIDIER D AUSSIAT;01340;46.307, 5.05821;899
01347;ST DIDIER DE FORMANS;01600;45.9565, 4.77767;1957
01353;STE EUPHEMIE;01600;45.967, 4.79478;1684
01361;ST JEAN DE NIOST;01800;45.8405, 5.21167;1454
01367;ST JULIEN SUR REYSSOUZE;01560;46.3998, 5.10354;718
01369;ST JUST;01250;46.193, 5.28494;931
01378;ST MAURICE DE GOURDANS;01800;45.82, 5.1698;2548
01379;ST MAURICE DE REMENS;01500;45.9527, 5.27083;764
01391;SALAVRE;01270;46.3635, 5.34742;294
01392;SAMOGNAT;01580;46.2649, 5.58608;691
01403;SERRIERES DE BRIORD;01470;45.8133, 5.44126;1296
01410;SONTHONNAX LA MONTAGNE;01580;46.223, 5.50567;333
01415;TALISSIEU;01510;45.8637, 5.7209;454
01418;THIL;01120;45.8169, 5.01841;1083
01421;TORCIEU;01230;45.9212, 5.404;747
01422;TOSSIAT;01250;46.1385, 5.304;1409
01434;VERSAILLEUX;01330;45.9854, 5.11205;430
02001;ABBECOURT;02300;49.5992, 3.17708;506
02004;AGNICOURT ET SECHELLES;02340;49.7167, 3.96043;187
02027;ASSIS SUR SERRE;02270;49.6804, 3.55492;235
02028;ATHIES SOUS LAON;02840;49.5758, 3.69007;2657
02029;ATTILLY;02490;49.8554, 3.15363;386
24035;PAYS DE BELVES;24170;44.7462, 0.980487;1494
24050;BORREZE;24590;44.9747, 1.39101;357
24067;LE BUGUE;24260;44.9264, 0.924663;2699
24073;CALES;24150;44.8632, 0.815037;405
24074;CALVIAC EN PERIGORD;24370;44.8611, 1.3221;511
24077;CAMPSEGRET;24140;44.9423, 0.567666;398
24083;CARSAC DE GURSON;24610;44.9405, 0.0946786;205
24094;CHALAGNAC;24380;45.0928, 0.680786;437
24095;CHALAIS;24800;45.5033, 0.94033;401
24103;LE CHANGE;24640;45.2019, 0.891288;0
24105;CHAPDEUIL;24320;45.3426, 0.466889;133
24107;LA CHAPELLE FAUCHER;24530;45.3744, 0.761777;429
24111;LA CHAPELLE MONTMOREAU;24300;45.4499, 0.644225;73
24126;COLOMBIER;24560;44.7823, 0.517959;255
24128;COMBERANCHE ET EPELUCHE;24600;45.2769, 0.280087;169
24137;COULAURES;24420;45.3003, 0.97389;855
24141;COUTURES;24320;45.3275, 0.395478;190
24146;CREYSSENSAC ET PISSOT;24380;45.0708, 0.668083;265
24148;CUNEGES;24240;44.7798, 0.374062;301
24161;EGLISE NEUVE D ISSAC;24400;44.9811, 0.427827;142
24162;ESCOIRE;24420;45.2075, 0.851454;432
24163;ETOUARS;24360;45.6089, 0.615748;152
24170;EYVIRAT;24460;45.3287, 0.738018;296
24177;FAUX;24560;44.7855, 0.646344;626
24180;FIRBEIX;24450;45.5924, 0.942053;308
24190;FOULEIX;24380;44.9755, 0.673638;243
24192;GABILLOU;24210;45.206, 1.03227;98
24194;GARDONNE;24680;44.8312, 0.330972;1591
24197;GINESTET;24130;44.9041, 0.437645;744
24212;ISSIGEAC;24560;44.7277, 0.605495;778
24225;LAMONZIE ST MARTIN;24680;44.8335, 0.387773;2497
24226;LAMOTHE MONTRAVEL;24230;44.8528, 0.016687;1342
24228;LANQUAIS;24150;44.8143, 0.668926;513
24233;LAVEYSSIERE;24130;44.9353, 0.439267;139
24236;LEGUILLAC DE L AUCHE;24110;45.1872, 0.553068;1001
24240;LIMEUIL;24510;44.8968, 0.895948;352
24242;LIORAC SUR LOUYRE;24520;44.896, 0.641583;239
24243;LISLE;24350;45.2711, 0.557284;921
24251;MANZAC SUR VERN;24110;45.0845, 0.59048;614
24254;MARNAC;24220;44.8297, 1.0288;191
24256;MARSAC SUR L ISLE;24430;45.182, 0.651481;3245
24260;MAUZAC ET GRAND CASTANG;24150;44.8824, 0.780345;896
24262;MAYAC;24420;45.2793, 0.951562;333
24266;MENSIGNAC;24350;45.2212, 0.558821;1584
24267;MESCOULES;24240;44.7414, 0.425737;171
24270;MILHAC D AUBEROCHE;24330;45.114, 0.933227;0
24277;MONFAUCON;24130;44.9146, 0.25567;310
24280;MONPAZIER;24540;44.6808, 0.894082;509
24283;MONSEC;24340;45.4247, 0.543843;0
24290;MONTFERRAND DU PERIGORD;24440;44.7585, 0.874946;161
24294;MONTPON MENESTEROL;24700;45.0197, 0.155545;5547
24296;MOULEYDIER;24520;44.86, 0.617225;1169
24303;NANTEUIL AURIAC DE BOURZAC;24320;45.3801, 0.287648;212
24311;NONTRON;24300;45.5303, 0.683994;3252
24317;PAULIN;24590;44.9952, 1.33419;264
24321;PAZAYAC;24120;45.1245, 1.37517;868
24323;PETIT BERSAC;24600;45.2695, 0.227208;183
24347;RAMPIEUX;24440;44.7034, 0.800771;149
24349;RAZAC DE SAUSSIGNAC;24240;44.8135, 0.290129;356
24352;RIBERAC;24600;45.2458, 0.334783;4134
24356;ROUFFIGNAC ST CERNIN DE REILHAC;24580;45.0511, 0.966285;1615
24356;ROUFFIGNAC ST CERNIN DE REILHAC;24580;45.0511, 0.966285;1615
24359;SADILLAC;24500;44.7297, 0.490343;115
24361;ST AGNE;24520;44.8351, 0.623652;443
24362;STE ALVERE ST LAURENT LES BATONS;24510;44.9472, 0.810465;1661
24362;STE ALVERE ST LAURENT LES BATONS;24510;44.9472, 0.810465;1661
24367;ST ANDRE DE DOUBLE;24190;45.1409, 0.325385;170
24369;ST ANTOINE D AUBEROCHE;24330;45.1403, 0.942192;0
24374;ST AUBIN DE LANQUAIS;24560;44.797, 0.602118;332
24375;ST AUBIN DE NABIRAT;24250;44.7319, 1.28438;142
24378;ST AVIT RIVIERE;24540;44.7402, 0.906594;81
24382;ST CAPRAISE DE LALINDE;24150;44.8463, 0.655294;559
24391;ST CREPIN DE RICHEMONT;24310;45.4226, 0.608773;217
24395;ST CYBRANET;24250;44.7805, 1.15874;423
24399;ST ETIENNE DE PUYCORBIER;24400;45.0929, 0.323453;115
24405;ST FELIX DE VILLADEIX;24510;44.9319, 0.67729;305
24408;ST FRONT D ALEMPS;24460;45.3246, 0.789714;275
24410;ST FRONT LA RIVIERE;24300;45.4652, 0.719686;541
